Ensembl.id,Gene.name,G19.Scr.1,G19.Scr.2,G19.Scr.3,G19.Scr.4,G19.shMETTL7B.1,G19.shMETTL7B.2,G19.shMETTL7B.3,G19.shMETTL7B.4
ENSG00000130749,ZC3H4,5.749685631,5.814285991,5.578156728,5.557619046,5.811740299,5.836601518,5.810999708,5.828278161
ENSG00000130751,NPAS1,-1.095044936,-0.632099024,-0.056935182,0.028105485,-0.165636165,-0.498596608,-0.713266088,-0.341512959
ENSG00000130758,MAP3K10,4.564569798,4.560658386,4.870954485,5.062142592,4.754389983,4.704184568,4.741643556,4.694259723
ENSG00000130764,LRRC47,5.765957424,5.775923353,5.635619602,5.446672785,5.702004955,5.617065517,5.649233818,5.633858619
ENSG00000130766,SESN2,4.682071592,4.647647076,4.582517588,4.648409367,4.512885562,4.636167825,4.718544333,4.477161073
ENSG00000130770,ATPIF1,6.755756319,6.724793632,6.554690016,6.632183935,6.649702497,6.673435872,6.624864922,6.614208446
ENSG00000130772,MED18,3.522671842,3.511025108,3.724245834,3.419948924,3.665260597,3.478417871,3.60013811,3.58629879
ENSG00000130775,THEMIS2,0.907482942,1.111002412,1.66225678,1.843296825,1.649068931,1.173483936,0.807020204,1.246938847
ENSG00000130779,CLIP1,6.397634743,6.377065289,6.498670567,6.49570931,6.374813933,6.391882913,6.36491323,6.41428057
ENSG00000130787,HIP1R,5.394562391,5.292712017,5.555906696,5.499931403,6.017829269,6.041592024,5.985600886,5.998692211
ENSG00000130803,ZNF317,5.259643579,5.252686483,5.369054344,5.351538278,5.347388444,5.493948441,5.469689622,5.299485549
ENSG00000130810,PPAN,4.955968687,5.037868973,5.067006655,4.930658031,5.181983156,5.044371231,5.04198461,4.961996068
ENSG00000130811,EIF3G,6.740277057,6.713070826,6.720229272,6.613700204,6.685197763,6.593912008,6.729213578,6.706328353
ENSG00000130812,ANGPTL6,0.797676924,1.271798164,1.09396747,1.566998491,1.052195497,1.212294091,1.188532384,1.369894677
ENSG00000130813,C19orf66,3.751736495,3.863492462,4.038824715,3.997923943,3.901062119,3.95410094,3.6944263,3.833500727
ENSG00000130816,DNMT1,7.307230923,7.308168533,7.395216196,7.41848143,7.748146472,7.680856423,7.756231361,7.667784066
ENSG00000130818,ZNF426,3.146817811,3.422797595,3.204843009,2.827120547,3.419403261,3.109593633,3.324002163,3.249917286
ENSG00000130821,SLC6A8,7.106043283,7.144409048,6.938652754,6.904073739,6.879149772,6.937212312,6.867965293,6.95398589
ENSG00000130822,PNCK,1.476828285,1.176144476,1.446093861,0.739917691,1.78162573,2.095641753,1.703805731,1.591753015
ENSG00000130826,DKC1,6.221857253,6.25757539,6.206135825,6.133720993,6.239998164,6.156554077,6.168903961,6.250724702
ENSG00000130827,PLXNA3,6.330327485,6.288559352,6.442281423,6.401453921,6.325226323,6.362080817,6.381298062,6.365854085
ENSG00000130844,ZNF331,4.241223424,4.178045413,4.156281302,4.137593817,4.555919929,4.573083097,4.534663592,4.634983464
ENSG00000130856,ZNF236,3.807527156,3.988125071,3.723236172,3.916641516,4.18104633,4.102613898,3.965913528,4.245771601
ENSG00000130881,LRP3,6.436641131,6.46704118,5.914396856,5.987172197,6.402365948,6.36299975,6.426299531,6.298436004
ENSG00000130921,C12orf65,4.540243087,4.423279231,4.554703887,4.509329395,4.763387143,4.665362392,4.64722796,4.709488578
ENSG00000130935,NOL11,5.268801099,5.23708143,5.392848741,5.333575354,5.440906663,5.469022853,5.482190865,5.446009697
ENSG00000130939,UBE4B,5.532217136,5.424566336,5.608937592,5.66955655,5.847889283,5.872036475,5.904582546,5.838443577
ENSG00000130940,CASZ1,2.764804364,2.688815203,2.702379035,2.590850346,2.570491754,2.654775145,2.662404227,2.761169123
ENSG00000130956,HABP4,5.47316843,5.649639532,5.824075104,5.884360908,5.724603684,5.657445274,5.716603688,5.740654925
ENSG00000130958,SLC35D2,4.005618109,4.070614801,3.892844258,3.947343154,3.890354263,4.175008129,4.029187869,4.036579748
ENSG00000130985,UBA1,8.557587712,8.628723365,8.530902637,8.619194681,8.690928813,8.701055621,8.77084158,8.648015829
ENSG00000131013,PPIL4,4.607293434,4.510130687,4.655358314,4.602630526,4.700803286,4.685519825,4.632258611,4.719669991
ENSG00000131015,ULBP2,-1.095044936,-0.433197655,1.125467229,0.858597146,0.585081429,0.267575009,0.734048447,0.496053232
ENSG00000131016,AKAP12,6.786335856,6.698959083,6.850838618,6.730309461,6.922277778,6.937962491,6.962150121,6.98185679
ENSG00000131018,SYNE1,5.059019524,4.931337198,5.244595342,5.100975793,5.664143465,5.607945419,5.651749312,5.671332216
ENSG00000131019,ULBP3,1.084999197,1.07640075,1.390699342,1.138809407,0.565187262,1.070661564,0.571633988,0.673397406
ENSG00000131023,LATS1,4.769886535,4.576691424,4.645995132,4.55948507,4.666133952,4.633454307,4.668373683,4.603025019
ENSG00000131037,EPS8L1,3.190420508,3.045061345,3.263434469,3.277661821,3.277037466,3.091770552,3.230006812,3.075597584
ENSG00000131043,AAR2,4.945201709,5.019485991,4.948732971,4.863333855,4.990124392,4.922283979,4.938094321,4.905419104
ENSG00000131051,RBM39,6.990605332,7.115098864,7.07466016,7.015504486,7.228609109,7.191556583,7.21291917,7.167756894
ENSG00000131061,ZNF341,1.253909553,1.040249016,1.163308633,1.087934514,1.669422188,1.739820403,1.00533317,1.576355274
ENSG00000131067,GGT7,5.454560806,5.330642845,5.518150303,5.559353449,5.35226168,5.2832296,5.279467399,5.32039274
ENSG00000131069,ACSS2,5.356707402,5.449375233,5.607603952,5.487373003,5.239154731,5.219720342,5.271580054,5.260635695
ENSG00000131080,EDA2R,3.203627455,3.599086948,2.39054662,2.400958187,2.444095549,2.404304722,2.224525247,2.397203078
ENSG00000131089,ARHGEF9,6.487202228,6.542341141,6.598713168,6.556264202,6.555777051,6.535339837,6.571693216,6.474498925
ENSG00000131094,C1QL1,6.466048341,6.399122697,6.836844273,6.86671814,5.364139121,5.182325717,5.376253865,5.380980388
ENSG00000131095,GFAP,5.853376891,5.751213891,4.52174075,4.452646004,1.429894525,1.346377347,1.665242862,1.631932568
ENSG00000131100,ATP6V1E1,6.985742831,7.048170444,7.061378595,7.038837115,6.931673375,6.804025694,6.841114881,6.855875558
ENSG00000131115,ZNF227,4.075305252,3.87037795,4.192860095,4.150079976,4.163453435,4.10433196,4.082639569,4.15054314
ENSG00000131116,ZNF428,7.515894244,7.521234539,7.11064805,7.259837437,7.48081877,7.461487283,7.529136013,7.453438786
ENSG00000131127,ZNF141,0.691309534,0.618419825,1.147312553,1.049284476,1.925327365,1.319892693,1.721881911,1.755215871
ENSG00000131143,COX4I1,7.932461912,7.960801899,8.036144155,8.069776201,8.167467609,8.092841952,8.163290832,8.140618819
ENSG00000131148,EMC8,5.412703763,5.483561082,5.353272806,5.315959413,5.399744052,5.18642399,5.355698191,5.395956859
ENSG00000131149,GSE1,6.783939634,6.74933369,6.50614181,6.404189759,6.581098695,6.617926016,6.610438925,6.575308022
ENSG00000131152,RP11-178L8.4,-0.433197655,-0.260389872,-0.384635043,-0.198084743,0.378852496,0.388872696,0.454458556,0.883425482
ENSG00000131153,GINS2,6.037820171,6.004327854,5.806523233,5.811373333,6.165893318,6.179570065,6.270182672,6.205664224
ENSG00000131165,CHMP1A,6.844786788,6.871017187,6.789811685,6.684057849,6.637698609,6.678350868,6.613700204,6.660248281
ENSG00000131171,SH3BGRL,6.772968961,6.839291054,6.619512307,6.560622925,6.783939634,6.816829884,6.785137989,6.764547735
ENSG00000131174,COX7B,6.497690378,6.395817092,6.540803509,6.604953853,6.573281348,6.625948401,6.416630908,6.67778055
ENSG00000131187,F12,3.283093952,3.735834364,3.903784883,4.01092502,3.220095585,3.350293632,3.256122725,3.192236852
ENSG00000131188,PRR7,5.399112593,5.455912241,5.492213462,5.439189155,4.995831993,4.87718879,5.049287247,5.008857453
ENSG00000131196,NFATC1,-1.095044936,-0.433197655,-0.056935182,-0.136566046,0.070151679,0.086565847,-0.341512959,0.267575009
ENSG00000131236,CAP1,7.696260235,7.686012754,7.853635742,7.80798599,7.791973182,7.783509912,7.781980208,7.731605721
ENSG00000131238,PPT1,7.130214452,7.130214452,7.324376688,7.361243035,7.254840058,7.207218679,7.20555234,7.275450597
ENSG00000131242,RAB11FIP4,2.341397985,1.927510969,2.707898557,2.88971654,2.892009464,3.062756719,2.843153762,3.05527186
ENSG00000131263,RLIM,5.960159926,6.005242958,6.096483505,6.105401504,6.167214436,6.23440642,6.269192838,6.164637986
ENSG00000131269,ABCB7,4.308080683,4.402792561,4.288274758,4.394659038,4.381183488,4.253305834,4.313340758,4.281527363
ENSG00000131323,TRAF3,5.934459944,5.871291264,5.496823283,5.646331234,5.756308065,5.681637308,5.751955482,5.793435303
ENSG00000131351,HAUS8,4.252468949,4.218124163,4.363324168,4.416840097,4.515661071,4.469509885,4.471123022,4.523329316
ENSG00000131368,MRPS25,4.938094321,4.892102466,5.401765349,5.443640341,5.436120057,5.539795264,5.522273039,5.469689622
ENSG00000131370,SH3BP5,4.96879067,4.947599834,4.648798427,4.70154577,3.495893959,3.400937778,3.297161571,3.374229718
ENSG00000131373,HACL1,3.750789638,3.555620536,3.512664221,3.364886718,3.195982151,3.280640496,3.339037357,3.267063196
ENSG00000131374,TBC1D5,6.330857546,6.509554439,6.375255312,6.193054298,6.848970583,6.994855608,6.904784698,6.865422685
ENSG00000131375,CAPN7,5.049656615,4.818606947,4.996868337,5.171132162,4.891726826,4.844319792,4.932750143,5.054456476
ENSG00000131378,RFTN1,2.736805341,2.940852001,1.746852648,2.278068689,2.324839198,2.155069485,2.165783131,2.138708178
ENSG00000131381,ZFYVE20,5.865939575,5.984383593,5.963713178,5.929787989,5.933238958,5.983581509,5.974480523,5.983971996
ENSG00000131386,GALNT15,-1.095044936,-0.109602324,0.051047463,-0.227953057,-1.330573389,-0.713266088,-0.944931167,-0.713266088
ENSG00000131389,SLC6A6,4.85522572,4.911197461,5.327905159,5.141695365,4.710226118,4.794078656,4.955264974,4.940643879
ENSG00000131408,NR1H2,5.356037284,5.393529735,5.470373615,5.437138763,5.357716725,5.340331709,5.434504243,5.26237869
ENSG00000131409,LRRC4B,6.886846393,6.864083781,7.049737643,7.073173745,7.119581118,7.08123272,7.08566588,7.071035959
ENSG00000131435,PDLIM4,6.505658961,6.519759663,6.678979319,6.711334407,6.418253833,6.31880236,6.322943192,6.400982258
ENSG00000131437,KIF3A,4.655358314,4.704545064,4.870601896,4.894230581,4.769886535,4.844680419,5.014864988,4.851898574
ENSG00000131446,MGAT1,6.529254446,6.623213847,6.480437646,6.593366904,6.476464678,6.423357848,6.465051338,6.400054986
ENSG00000131459,GFPT2,2.773211072,2.886844898,2.988267363,2.847596747,0.7928978,1.033344405,1.087934514,0.938259962
ENSG00000131462,TUBG1,6.602911504,6.593912008,6.832572261,6.802771209,6.787510964,6.884317049,6.794767988,6.762790115
ENSG00000131467,PSME3,7.402813317,7.317300611,7.407691652,7.348542366,7.392291841,7.322644798,7.325254142,7.285823689
ENSG00000131469,RPL27,8.487771456,8.427363438,8.182221781,8.19503894,8.106545271,8.118440837,8.188610425,8.032476306
ENSG00000131470,PSMC3IP,5.875029633,5.726127457,5.90418931,5.967213103,5.823289535,5.878910016,5.949952401,5.899909456
ENSG00000131473,ACLY,8.778046922,8.781665665,9.107271201,9.083954917,8.944161155,8.960807185,9.038577133,8.990481227
ENSG00000131475,VPS25,6.129453181,6.159130445,6.316132146,6.341700625,6.152761898,6.073530257,6.103263463,6.267361454
ENSG00000131477,RAMP2,3.070673713,3.195305119,3.364886718,2.898312293,2.938096499,2.803734583,2.824913485,2.852085487
ENSG00000131495,NDUFA2,5.69478319,5.797571959,5.610003484,5.630332913,5.753384049,5.665670343,5.662717336,5.627854228
ENSG00000131503,ANKHD1,6.731987217,6.707448845,6.641535521,6.672375098,6.895692326,6.917060047,6.939982754,6.879149772
ENSG00000131504,DIAPH1,6.62800993,6.591096517,6.759190008,6.735332792,6.749908449,6.734781771,6.737916216,6.6465789
ENSG00000131507,NDFIP1,8.169562402,8.241191967,8.416724544,8.451681568,8.296559633,8.335146315,8.310866669,8.270821048
ENSG00000131508,UBE2D2,6.716894451,6.641535521,6.591639612,6.581098695,6.554132541,6.532872433,6.509053367,6.523767589
ENSG00000131558,EXOC4,7.507334085,7.502198369,7.345638858,7.314708553,7.740049516,7.844893059,7.828076185,7.832487829
ENSG00000131584,ACAP3,7.367125972,7.348542366,7.242703098,7.26334134,7.744030432,7.849336567,7.778976616,7.758995028
ENSG00000131591,C1orf159,4.030451312,3.960914421,3.991263011,4.136163989,4.192860095,4.133121791,4.233829538,4.215537942
ENSG00000131626,PPFIA1,5.641640166,5.530401183,5.596524603,5.518150303,5.564286811,5.571023738,5.547471491,5.579911841
ENSG00000131650,KREMEN2,-0.056935182,-0.198084743,0.028105485,-0.498596608,0.504038534,0.13959988,0.417401698,0.788502312
ENSG00000131652,THOC6,4.206326808,4.113299575,4.126185066,4.432974233,4.535835835,4.572331906,4.432117401,4.480289074
ENSG00000131653,TRAF7,6.957267133,6.85458785,7.007238717,6.892567784,6.725936822,6.713622119,6.669100252,6.710751489
ENSG00000131669,NINJ1,4.632258611,4.60807064,4.336196535,4.401540716,4.425750253,4.259505322,4.302336886,4.327676023
ENSG00000131697,NPHP4,3.320958643,3.628898249,3.410856216,3.548123373,3.856007071,3.678137215,3.680290746,3.783863299
ENSG00000131711,MAP1B,8.180101019,8.1204371,8.931820592,8.852538613,8.756557929,8.781665665,8.738937132,8.796249092
ENSG00000131724,IL13RA1,2.211509204,2.248700529,0.408253387,1.099597535,0.327635911,-0.433197655,-0.198084743,0.15852579
ENSG00000131725,WDR44,4.227530064,4.05681452,4.320690744,4.268130362,4.147575661,4.30728979,4.316184151,4.495939592
ENSG00000131732,ZCCHC9,4.05725433,3.993936086,4.172043016,4.139309023,4.040990105,4.035658202,4.045795803,4.071043245
ENSG00000131747,TOP2A,8.763678728,8.711268935,8.82594864,8.879714481,9.373560233,9.414958854,9.433132747,9.402989272
ENSG00000131748,STARD3,5.432777969,5.413427158,5.471827482,5.460860433,5.458770774,5.557948043,5.469022853,5.53362122
ENSG00000131759,RARA,4.129268838,4.092574753,3.945519771,4.039293411,3.721741241,3.713303168,3.727694099,3.796891505
ENSG00000131773,KHDRBS3,2.086781707,1.701152085,0.315130983,0.454458556,-0.034416704,-0.498596608,-0.081780256,-0.302526414
ENSG00000131778,CHD1L,4.853360815,4.652255997,4.44780724,4.514065555,4.519675222,4.52174075,4.577080173,4.578643026
ENSG00000131779,PEX11B,4.674087641,4.633454307,4.691967282,4.52009085,4.467092004,4.304828376,4.566519287,4.441439622
ENSG00000131781,FMO5,-0.341512959,0.480085115,-0.165636165,-0.498596608,0.565187262,0.551601479,0.454458556,0.22998078
ENSG00000131788,PIAS3,5.152477342,4.965886408,5.140698597,4.887385684,4.907264908,4.974625663,4.903302073,4.878966888
ENSG00000131791,PRKAB2,3.92499079,3.824337413,3.84234307,3.824337413,4.003693232,4.039293411,3.936685451,4.000574149
ENSG00000131795,RBM8A,7.911180242,7.911180242,7.736961708,7.745343457,7.809524868,7.764617668,7.80798599,7.828076185
ENSG00000131797,CLUHP3,0.303449183,0.337933616,0.188655779,0.291688476,0.359460356,0.512303213,-0.081780256,0.378852496
ENSG00000131828,PDHA1,6.213951648,6.196070879,6.351532232,6.389012784,6.32938889,6.381747936,6.398664793,6.354905778
ENSG00000131844,MCCC2,5.785209672,5.9417168,5.756655616,5.700550019,5.709550052,5.721288724,5.683029665,5.702004955
ENSG00000131845,ZNF304,3.453353862,3.661007167,3.663596649,3.723753091,3.93761115,3.980699827,3.969934737,3.878942031
ENSG00000131848,ZSCAN5A,0.551601479,1.186107793,1.122487229,0.536414962,1.113805574,1.451277303,1.064407168,1.186107793
ENSG00000131849,ZNF132,1.656656963,1.842099548,2.543264142,2.232969283,2.487744228,2.525665079,2.503419058,2.607966568
ENSG00000131871,VIMP,6.128178763,6.031514529,6.203460455,6.305785881,6.11548571,6.118009543,6.118853115,6.247106381
ENSG00000131873,CHSY1,6.101633146,6.261129072,5.841877102,5.975631916,5.984829441,5.987172197,5.97126442,6.040753269
ENSG00000131876,SNRPA1,5.550347102,5.472842145,5.516537599,5.572438157,5.452817712,5.399112593,5.451820926,5.279788574
ENSG00000131899,LLGL1,6.747057522,6.716359866,6.685197763,6.552599271,6.605526177,6.587277864,6.578489398,6.6205265
ENSG00000131931,THAP1,2.979551627,2.849911144,3.407265584,3.175628247,3.185917195,3.436205845,3.163905888,3.281270957
ENSG00000131941,RHPN2,4.010503666,3.772680023,3.965458179,4.177070188,3.78336596,3.929503142,4.007840357,4.064435875
ENSG00000131943,C19orf12,5.012405502,4.882202395,4.755921962,4.869865736,4.747988232,4.749152407,4.684387051,4.732457363
ENSG00000131944,C19orf40,1.942948323,1.858762618,2.24780818,2.036783151,2.39209234,2.118506674,2.495412078,2.510016846
ENSG00000131966,ACTR10,5.447360221,5.434148229,5.547118054,5.496097403,5.428485288,5.461185537,5.456653713,5.535307405
ENSG00000131979,GCH1,3.849899389,3.765883832,1.560866416,1.647670086,0.637596331,0.679549596,0.83336679,1.319892693
ENSG00000131981,LGALS3,7.015504486,6.899617453,7.15712039,7.136638548,6.277862271,6.098258019,6.261565142,6.126519475
ENSG00000132000,PODNL1,1.444411639,1.474897388,0.348240713,0.52902209,0.121331298,0.454458556,-0.341512959,0.255534261
ENSG00000132002,DNAJB1,6.492693294,6.524265995,6.684057849,6.679560438,6.536809751,6.46704118,6.543890944,6.557821028
ENSG00000132003,ZSWIM4,3.686352836,3.792049102,3.635272499,3.686352836,3.849899389,3.849899389,3.778424405,3.74164305
ENSG00000132004,FBXW9,3.081465038,3.155407219,3.067400224,2.937365629,2.849911144,2.866633546,2.997257852,3.174347513
ENSG00000132005,RFX1,2.645265037,2.555941988,2.930247626,2.659445555,2.693229892,2.790388002,2.873815116,2.624977253
ENSG00000132010,ZNF20,0.605606021,1.021063916,0.028105485,-0.056935182,1.634865268,0.911184601,0.734048447,1.014832548
ENSG00000132016,C19orf57,3.148687225,3.061366697,3.151903121,2.875900457,3.333888473,3.097006404,3.204228248,3.371936797
ENSG00000132017,DCAF15,5.564632564,5.429558258,5.497178032,5.554813553,5.632417267,5.680942485,5.629290419,5.582070758
ENSG00000132024,CC2D1A,5.424241175,5.533268192,5.604047948,5.50541505,5.415152484,5.484903782,5.431351632,5.398426756
ENSG00000132031,MATN3,1.505961846,2.025237192,2.245004314,2.266199711,0.941897648,0.970887678,0.891864938,1.488915077
ENSG00000132109,TRIM21,3.12669426,2.826402804,3.320241651,3.391467944,3.48124067,3.204843009,3.354398474,3.199825574
ENSG00000132122,SPATA6,5.712174354,5.628574498,5.942549623,5.9787867,5.530754241,5.601892565,5.550000405,5.650387732
ENSG00000132128,LRRC41,6.465051338,6.527757378,6.442742118,6.429263023,6.457752983,6.403260585,6.443685759,6.422349003
ENSG00000132141,CCT6B,0.883425482,1.12813153,1.267349137,-0.198084743,0.934002965,0.899655281,0.734048447,0.661212861
ENSG00000132142,ACACA,7.569861091,7.661498196,7.806612007,7.821129621,7.895356325,7.952389689,7.843297783,7.882792234
ENSG00000132153,DHX30,6.951990324,6.934464788,6.862840591,6.841114881,7.09946963,6.957267133,7.069617948,7.041692648
ENSG00000132155,RAF1,6.928217015,7.002341713,6.84780828,6.816829884,7.019806196,6.900263461,6.957267133,7.002341713
ENSG00000132164,SLC6A11,-0.012371168,-0.433197655,-0.302526414,-0.632099024,0.086565847,0.734048447,0.348240713,0.267575009
ENSG00000132182,NUP210,4.460383337,4.399093585,4.683234227,4.719669991,4.795631353,4.810120126,4.6953789,4.832080875
ENSG00000132185,FCRLA,2.336358321,2.665431156,2.657985656,2.532023208,1.400304204,0.883425482,1.315890041,1.324070575
ENSG00000132196,HSD17B7,3.238089923,3.396748162,3.87941032,4.177564534,4.098250253,4.031321329,4.075305252,3.961792975
ENSG00000132199,ENOSF1,4.541772127,4.54140114,4.1630491,4.236281789,4.644026566,4.549181361,4.758502039,4.67139875
ENSG00000132205,EMILIN2,4.195752367,4.172935489,4.585993568,4.691243632,4.929549076,4.809755007,4.910532797,4.890334824
ENSG00000132207,SLX1A,3.17622857,3.095717091,3.565955785,3.798367718,3.573109517,4.044023499,3.560636449,3.615261206
ENSG00000132254,ARFIP2,5.525133772,5.635619602,5.478340577,5.476623002,5.276361328,5.313220637,5.376625997,5.37146268
ENSG00000132256,TRIM5,4.531099123,4.644819484,4.740058874,4.703446144,4.333679917,4.303164022,4.415246052,4.435751996
